INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,VOX
1184,T,190409,203832,40.714433N,73.945786W,-0   ,37  ,262,         
1185,T,190409,203833,40.714418N,73.945906W,-0   ,37  ,261,         
1186,T,190409,203834,40.714406N,73.946028W,-0   ,35  ,260,         
1187,T,190409,203835,40.714398N,73.94615W,-0   ,35  ,262,         
1188,T,190409,203836,40.714391N,73.946268W,-1   ,35  ,263,         
1189,T,190409,203837,40.714385N,73.946384W,-1   ,35  ,264,         
1190,T,190409,203838,40.714378N,73.946501W,-2   ,35  ,265,         
1191,T,190409,203839,40.714368N,73.946618W,-2   ,35  ,265,         
1192,T,190409,203840,40.714355N,73.946726W,-2   ,32  ,263,         
1193,T,190409,203841,40.714343N,73.946819W,-2   ,24  ,261,         
1194,T,190409,203842,40.714334N,73.946885W,-3   ,16  ,262,         
1195,T,190409,203843,40.714328N,73.946933W,-3   ,11  ,262,         
1196,T,190409,203844,40.7143N,73.947003W,-1   ,9   ,258,         
1197,T,190409,203845,40.714289N,73.947031W,-1   ,5   ,259,         
1198,T,190409,203846,40.714289N,73.947043W,-1   ,5   ,259,         
1199,T,190409,203847,40.714291N,73.947063W,-1   ,7   ,261,         
1200,T,190409,203848,40.714293N,73.947091W,-1   ,11  ,262,         
1201,T,190409,203849,40.714289N,73.947136W,-1   ,15  ,263,         
1202,T,190409,203850,40.714288N,73.947194W,-2   ,17  ,263,         
1203,T,190409,203851,40.714286N,73.947258W,-2   ,19  ,263,         
1204,T,190409,203852,40.714281N,73.947313W,-2   ,14  ,262,         
1205,T,190409,203853,40.71428N,73.947349W,-2   ,7   ,261,         
1206,T,190409,203854,40.714278N,73.947371W,-2   ,5   ,260,         
1207,T,190409,203855,40.714276N,73.947386W,-2   ,5   ,260,         
1208,T,190409,203856,40.714278N,73.947398W,-2   ,0   ,260,         
1209,T,190409,203857,40.714276N,73.9474W,-2   ,0   ,260,         
1210,T,190409,203858,40.714276N,73.947398W,-1   ,0   ,260,         
1211,T,190409,203859,40.714276N,73.947398W,-1   ,0   ,260,         
1212,T,190409,203900,40.714274N,73.947398W,-1   ,0   ,260,         
1213,T,190409,203901,40.714274N,73.947398W,-1   ,0   ,260,         
1214,T,190409,203902,40.714274N,73.947398W,-1   ,0   ,260,         
1215,T,190409,203903,40.714273N,73.947398W,-1   ,0   ,260,         
1216,T,190409,203904,40.714273N,73.947398W,-1   ,0   ,260,         
1217,T,190409,203905,40.714273N,73.9474W,-1   ,0   ,260,         
1218,T,190409,203906,40.714273N,73.947401W,-1   ,0   ,260,         
1219,T,190409,203907,40.714273N,73.947401W,-1   ,0   ,260,         
1220,T,190409,203908,40.714273N,73.947403W,-1   ,0   ,260,         
1221,T,190409,203909,40.714273N,73.947403W,-1   ,0   ,260,         
1222,T,190409,203910,40.714271N,73.947409W,-1   ,0   ,260,         
1223,T,190409,203911,40.714271N,73.947421W,-1   ,3   ,260,         
1224,T,190409,203912,40.714271N,73.947434W,-1   ,4   ,262,         
1225,T,190409,203913,40.714276N,73.947454W,-1   ,5   ,262,         
1226,T,190409,203914,40.714276N,73.947475W,-1   ,6   ,262,         
1227,T,190409,203915,40.714274N,73.947503W,-1   ,10  ,262,         
1228,T,190409,203916,40.714269N,73.947544W,-1   ,14  ,262,         
1229,T,190409,203917,40.714265N,73.947595W,-0   ,14  ,263,         
1230,T,190409,203918,40.714258N,73.947644W,-0   ,14  ,263,         
1231,T,190409,203920,40.714248N,73.947745W,-0   ,15  ,263,         
1232,T,190409,203921,40.714243N,73.947796W,-0   ,15  ,263,         
1233,T,190409,203922,40.714236N,73.947851W,-1   ,16  ,263,         
1234,T,190409,203923,40.714229N,73.947909W,-1   ,18  ,262,         
1235,T,190409,203925,40.714213N,73.948055W,-1   ,23  ,261,         
1236,T,190409,203926,40.714198N,73.948129W,-1   ,23  ,261,         
1237,T,190409,203927,40.714186N,73.948206W,-1   ,23  ,259,         
1238,T,190409,203928,40.714183N,73.948283W,-1   ,22  ,263,         
1239,T,190409,203930,40.714171N,73.948423W,-2   ,20  ,262,         
1240,T,190409,203931,40.714166N,73.948486W,-2   ,20  ,263,         
1241,T,190409,203932,40.714161N,73.948556W,-2   ,23  ,262,         
1242,T,190409,203933,40.714154N,73.94864W,-1   ,27  ,262,         
1243,T,190409,203934,40.714148N,73.948731W,-1   ,28  ,262,         
1244,T,190409,203935,40.714138N,73.948821W,-1   ,27  ,262,         
1245,T,190409,203936,40.714133N,73.948895W,-1   ,19  ,263,         
1246,T,190409,203937,40.714126N,73.948948W,-1   ,14  ,264,         
1247,T,190409,203938,40.714118N,73.948989W,-1   ,12  ,255,         
1248,T,190409,203939,40.714113N,73.949033W,-2   ,14  ,255,         
1249,T,190409,203940,40.714113N,73.949088W,-2   ,19  ,256,         
1250,T,190409,203941,40.714113N,73.949158W,-2   ,24  ,257,         
1251,T,190409,203942,40.714109N,73.949243W,-2   ,28  ,258,         
1252,T,190409,203943,40.714108N,73.949338W,-2   ,29  ,259,         
1253,T,190409,203944,40.714114N,73.949416W,-1   ,30  ,260,         
1254,T,190409,203945,40.714113N,73.94951W,-1   ,32  ,261,         
1255,T,190409,203946,40.714105N,73.949618W,-1   ,35  ,262,         
1256,T,190409,203947,40.714101N,73.949736W,-1   ,38  ,263,         
1257,T,190409,203948,40.7141N,73.949866W,-1   ,40  ,264,         
1258,T,190409,203949,40.714098N,73.949999W,-1   ,40  ,266,         
1259,T,190409,203950,40.714096N,73.95013W,-2   ,39  ,268,         
1260,T,190409,203951,40.714093N,73.950256W,-2   ,38  ,270,         
1261,T,190409,203952,40.714093N,73.950383W,-2   ,38  ,271,         
1262,T,190409,203953,40.714093N,73.950509W,-2   ,38  ,271,         
1263,T,190409,203955,40.714093N,73.950766W,-2   ,38  ,271,         
1264,T,190409,203956,40.714093N,73.950893W,-2   ,37  ,270,         
1265,T,190409,203957,40.714093N,73.951011W,-2   ,34  ,270,         
1266,T,190409,203958,40.714091N,73.951121W,-2   ,32  ,269,         
1267,T,190409,203959,40.714091N,73.951221W,-2   ,29  ,269,         
1268,T,190409,204000,40.714093N,73.951305W,-3   ,24  ,270,         
1269,T,190409,204001,40.7141N,73.951363W,-3   ,17  ,276,         
1270,T,190409,204002,40.714103N,73.951403W,-3   ,10  ,278,         
1271,T,190409,204003,40.714105N,73.951428W,-3   ,6   ,277,         
1272,T,190409,204004,40.714108N,73.95144W,-3   ,0   ,277,         
1273,T,190409,204005,40.714111N,73.951443W,-3   ,0   ,277,         
1274,T,190409,204006,40.714114N,73.951445W,-2   ,0   ,277,         
1275,T,190409,204007,40.714116N,73.951441W,-2   ,0   ,277,         
1276,T,190409,204008,40.714118N,73.95144W,-2   ,0   ,277,         
1277,T,190409,204009,40.714118N,73.95144W,-2   ,0   ,277,         
1278,T,190409,204010,40.714118N,73.95144W,-2   ,0   ,277,         
1279,T,190409,204011,40.714118N,73.95144W,-2   ,0   ,277,         
1280,T,190409,204012,40.714118N,73.951441W,-2   ,0   ,277,         
1281,T,190409,204013,40.714118N,73.951441W,-3   ,0   ,277,         
1282,T,190409,204014,40.714118N,73.951441W,-3   ,0   ,277,         
1283,T,190409,204015,40.714118N,73.951441W,-3   ,0   ,277,         
1284,T,190409,204016,40.714118N,73.951441W,-3   ,0   ,277,         
1285,T,190409,204017,40.714118N,73.951441W,-3   ,0   ,277,         
1286,T,190409,204018,40.714118N,73.95144W,-3   ,0   ,277,         
1287,T,190409,204019,40.714118N,73.95144W,-3   ,0   ,277,         
1288,T,190409,204020,40.714118N,73.95144W,-2   ,0   ,277,         
1289,T,190409,204021,40.714118N,73.95144W,-2   ,0   ,277,         
1290,T,190409,204022,40.714118N,73.95144W,-2   ,0   ,277,         
1291,T,190409,204023,40.714118N,73.951438W,-2   ,0   ,277,         
1292,T,190409,204024,40.714118N,73.951438W,-2   ,0   ,277,         
1293,T,190409,204025,40.714118N,73.951436W,-2   ,0   ,277,         
1294,T,190409,204026,40.71412N,73.951436W,-2   ,0   ,277,         
1295,T,190409,204027,40.71412N,73.951434W,-2   ,0   ,277,         
1296,T,190409,204028,40.714121N,73.951434W,-2   ,0   ,277,         
1297,T,190409,204029,40.714121N,73.951434W,-2   ,0   ,277,         
1298,T,190409,204030,40.714121N,73.951434W,-2   ,0   ,277,         
1299,T,190409,204031,40.714121N,73.951434W,-2   ,0   ,277,         
1300,T,190409,204032,40.714121N,73.951434W,-2   ,0   ,277,         
1301,T,190409,204033,40.714121N,73.951434W,-2   ,0   ,277,         
1302,T,190409,204034,40.714121N,73.951436W,-2   ,0   ,277,         
1303,T,190409,204035,40.71412N,73.951436W,-2   ,0   ,277,         
1304,T,190409,204036,40.71412N,73.951436W,-2   ,0   ,277,         
1305,T,190409,204037,40.71412N,73.951436W,-2   ,0   ,277,         
1306,T,190409,204038,40.71412N,73.951436W,-2   ,0   ,277,         
1307,T,190409,204041,40.71412N,73.951436W,-2   ,0   ,277,         
1308,T,190409,204042,40.71412N,73.951443W,-2   ,0   ,277,         
1309,T,190409,204043,40.714116N,73.951453W,-2   ,23  ,271,         
1310,T,190409,204044,40.714118N,73.951543W,-2   ,27  ,271,         
1311,T,190409,204045,40.714116N,73.95168W,-2   ,31  ,272,         
1312,T,190409,204046,40.714103N,73.951833W,-1   ,35  ,272,         
1313,T,190409,204047,40.7141N,73.951959W,-1   ,36  ,266,         
1314,T,190409,204048,40.714094N,73.952088W,-0   ,39  ,266,         
1315,T,190409,204049,40.714091N,73.952223W,-0   ,40  ,268,         
1316,T,190409,204050,40.714088N,73.952361W,-0   ,40  ,269,         
1317,T,190409,204051,40.714086N,73.952493W,-0   ,39  ,270,         
1318,T,190409,204052,40.714088N,73.95262W,0    ,37  ,270,         
1319,T,190409,204053,40.71409N,73.952741W,0    ,36  ,271,         
1320,T,190409,204054,40.714094N,73.952864W,0    ,37  ,272,         
1321,T,190409,204055,40.714098N,73.952984W,0    ,36  ,272,         
1322,T,190409,204056,40.714105N,73.953098W,0    ,34  ,273,         
1323,T,190409,204057,40.714108N,73.953203W,0    ,33  ,274,         
1324,T,190409,204058,40.714109N,73.953303W,0    ,33  ,273,         
1325,T,190409,204059,40.714111N,73.953408W,0    ,34  ,272,         
1326,T,190409,204100,40.714113N,73.953523W,0    ,34  ,271,         
1327,T,190409,204101,40.714114N,73.95363W,0    ,31  ,271,         
1328,T,190409,204102,40.714116N,73.953738W,0    ,32  ,271,         
1329,T,190409,204103,40.714114N,73.953844W,0    ,30  ,270,         
1330,T,190409,204104,40.714114N,73.953943W,0    ,27  ,270,         
1331,T,190409,204105,40.714118N,73.954028W,0    ,23  ,269,         
1332,T,190409,204106,40.71412N,73.954096W,0    ,17  ,268,         
1333,T,190409,204107,40.71412N,73.954156W,0    ,17  ,268,         
1334,T,190409,204108,40.714121N,73.954218W,0    ,18  ,269,         
1335,T,190409,204109,40.714125N,73.954283W,0    ,19  ,270,         
1336,T,190409,204242,40.714061N,73.954239W,3    ,17  ,90 ,         
1337,T,190409,204243,40.714061N,73.954179W,2    ,18  ,90 ,         
1338,T,190409,204244,40.714061N,73.954118W,2    ,17  ,90 ,         
1339,T,190409,204245,40.714061N,73.954056W,2    ,18  ,89 ,         
1340,T,190409,204246,40.714063N,73.953991W,2    ,19  ,89 ,         
1341,T,190409,204247,40.714066N,73.953921W,1    ,21  ,88 ,         
1342,T,190409,204248,40.714066N,73.953841W,1    ,25  ,89 ,         
1343,T,190409,204249,40.714068N,73.953753W,1    ,27  ,89 ,         
1344,T,190409,204250,40.714069N,73.953661W,0    ,27  ,89 ,         
1345,T,190409,204251,40.714069N,73.953576W,0    ,23  ,89 ,         
1346,T,190409,204252,40.714071N,73.953498W,0    ,23  ,89 ,         
1347,T,190409,204253,40.714076N,73.953426W,0    ,21  ,87 ,         
1348,T,190409,204254,40.714085N,73.953363W,0    ,18  ,86 ,         
1349,T,190409,204255,40.71409N,73.95331W,0    ,16  ,85 ,         
1350,T,190409,204256,40.714091N,73.953271W,-0   ,12  ,83 ,         
1351,T,190409,204257,40.714086N,73.953243W,-0   ,9   ,83 ,         
1352,T,190409,204258,40.714083N,73.953218W,-0   ,8   ,83 ,         
1353,T,190409,204259,40.714073N,73.953205W,-0   ,5   ,99 ,         
1354,T,190409,204300,40.714066N,73.953191W,-0   ,4   ,99 ,         
1355,T,190409,204301,40.714068N,73.953178W,-0   ,0   ,99 ,         
1356,T,190409,204303,40.714075N,73.953168W,-0   ,0   ,99 ,         
1357,T,190409,204304,40.714071N,73.953169W,-0   ,0   ,99 ,         
1358,T,190409,204305,40.714069N,73.953164W,-1   ,0   ,99 ,         
1359,T,190409,204306,40.714068N,73.953161W,-1   ,0   ,99 ,         
1360,T,190409,204307,40.714068N,73.953154W,-1   ,13  ,94 ,         
1361,T,190409,204308,40.714063N,73.953133W,-0   ,19  ,89 ,         
1362,T,190409,204309,40.714071N,73.953051W,-0   ,21  ,84 ,         
1363,T,190409,204310,40.714066N,73.952884W,-0   ,21  ,84 ,         
1364,T,190409,204311,40.714075N,73.952791W,-0   ,18  ,84 ,         
1365,T,190409,204312,40.714085N,73.95272W,-0   ,19  ,86 ,         
1366,T,190409,204313,40.714094N,73.952641W,-0   ,24  ,87 ,         
1367,T,190409,204314,40.714096N,73.952549W,-0   ,26  ,90 ,         
1368,T,190409,204315,40.714093N,73.952459W,-0   ,27  ,90 ,         
1369,T,190409,204316,40.714096N,73.952369W,-0   ,25  ,90 ,         
1370,T,190409,204317,40.714093N,73.952276W,-0   ,24  ,90 ,         
1371,T,190409,204318,40.71408N,73.952178W,0    ,23  ,89 ,         
1372,T,190409,204319,40.714081N,73.952096W,0    ,23  ,88 ,         
1373,T,190409,204320,40.714078N,73.952009W,0    ,24  ,88 ,         
1374,T,190409,204321,40.714076N,73.951923W,0    ,25  ,89 ,         
1375,T,190409,204322,40.71408N,73.951838W,0    ,26  ,89 ,         
1376,T,190409,204323,40.714081N,73.951748W,0    ,28  ,89 ,         
1377,T,190409,204324,40.714081N,73.951655W,0    ,29  ,89 ,         
1378,T,190409,204325,40.714078N,73.951553W,0    ,31  ,89 ,         
1379,T,190409,204326,40.714081N,73.951449W,0    ,32  ,88 ,         
1380,T,190409,204327,40.714086N,73.95135W,0    ,30  ,88 ,         
1381,T,190409,204328,40.714088N,73.951256W,0    ,28  ,89 ,         
1382,T,190409,204329,40.71409N,73.951168W,1    ,26  ,89 ,         
1383,T,190409,204330,40.714093N,73.951086W,1    ,24  ,90 ,         
1384,T,190409,204331,40.714093N,73.951011W,1    ,21  ,90 ,         
1385,T,190409,204332,40.714094N,73.950951W,1    ,15  ,88 ,         
1386,T,190409,204333,40.714098N,73.950906W,1    ,10  ,87 ,         
1387,T,190409,204334,40.714098N,73.950876W,1    ,6   ,87 ,         
1388,T,190409,204335,40.7141N,73.950856W,2    ,0   ,87 ,         
1389,T,190409,204336,40.714101N,73.950854W,2    ,0   ,87 ,         
1390,T,190409,204337,40.714101N,73.950859W,2    ,0   ,87 ,         
1391,T,190409,204338,40.714103N,73.950864W,2    ,0   ,87 ,         
1392,T,190409,204339,40.714103N,73.950866W,2    ,0   ,87 ,         
1393,T,190409,204340,40.714103N,73.950866W,2    ,0   ,87 ,         
1394,T,190409,204341,40.714101N,73.950861W,2    ,0   ,87 ,         
1395,T,190409,204342,40.714103N,73.950821W,2    ,14  ,90 ,         
1396,T,190409,204343,40.714106N,73.950764W,2    ,14  ,91 ,         
1397,T,190409,204344,40.714101N,73.9507W,2    ,15  ,88 ,         
1398,T,190409,204345,40.714094N,73.950648W,2    ,14  ,86 ,         
