INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,VOX
1337,T,190409,095122,40.714066N,73.950514W,-1   ,48  ,271,         
1338,T,190409,095123,40.714073N,73.950674W,-2   ,49  ,269,         
1339,T,190409,095124,40.714071N,73.95084W,-2   ,50  ,268,         
1340,T,190409,095125,40.714068N,73.951005W,-3   ,49  ,269,         
1341,T,190409,095126,40.714064N,73.951169W,-3   ,49  ,270,         
1342,T,190409,095127,40.71406N,73.951335W,-3   ,50  ,270,         
1343,T,190409,095128,40.714061N,73.951501W,-3   ,50  ,271,         
1344,T,190409,095356,40.714075N,73.951558W,9    ,40  ,86 ,         
1345,T,190409,095357,40.714075N,73.951418W,9    ,40  ,86 ,         
1346,T,190409,095358,40.714075N,73.951278W,9    ,41  ,87 ,         
1347,T,190409,095359,40.714075N,73.951141W,9    ,41  ,88 ,         
1348,T,190409,095400,40.714071N,73.951003W,9    ,41  ,89 ,         
1349,T,190409,095401,40.714068N,73.950861W,9    ,42  ,90 ,         
1350,T,190409,095402,40.714064N,73.950716W,9    ,43  ,91 ,         
1351,T,190409,095403,40.714064N,73.95057W,10   ,44  ,91 ,         
1352,T,190409,095404,40.714064N,73.950423W,10   ,44  ,91 ,         
1353,T,190409,095405,40.714064N,73.950274W,10   ,44  ,91 ,         
1354,T,190409,095406,40.714061N,73.95013W,10   ,42  ,90 ,         
1355,T,190409,095407,40.714061N,73.949984W,10   ,42  ,90 ,         
1356,T,190409,095408,40.714058N,73.949843W,11   ,41  ,89 ,         
1357,T,190409,095409,40.714055N,73.949705W,11   ,40  ,89 ,         
1358,T,190409,095410,40.714051N,73.949571W,11   ,39  ,89 ,         
1359,T,190409,095411,40.714051N,73.949443W,12   ,37  ,89 ,         
1360,T,190409,095412,40.71406N,73.949319W,12   ,36  ,89 ,         
1361,T,190409,095413,40.714075N,73.949203W,13   ,35  ,88 ,         
1362,T,190409,095414,40.714083N,73.949088W,12   ,35  ,86 ,         
1363,T,190409,095415,40.714093N,73.948978W,12   ,34  ,85 ,         
1364,T,190409,095416,40.714105N,73.948874W,12   ,32  ,84 ,         
1365,T,190409,095417,40.714118N,73.948776W,11   ,30  ,82 ,         
1366,T,190409,095418,40.71413N,73.948681W,10   ,30  ,82 ,         
1367,T,190409,095419,40.714136N,73.948601W,10   ,26  ,82 ,         
1368,T,190409,095420,40.71415N,73.948534W,9    ,20  ,82 ,         
1369,T,190409,095421,40.714158N,73.948483W,9    ,14  ,83 ,         
1370,T,190409,095422,40.714163N,73.948446W,9    ,10  ,83 ,         
1371,T,190409,095423,40.71417N,73.948419W,8    ,8   ,81 ,         
1372,T,190409,095424,40.71417N,73.948399W,8    ,5   ,81 ,         
1373,T,190409,095425,40.714166N,73.948386W,8    ,0   ,81 ,         
1374,T,190409,095426,40.714166N,73.94838W,7    ,0   ,81 ,         
1375,T,190409,095427,40.714163N,73.948378W,7    ,0   ,81 ,         
1376,T,190409,095428,40.714159N,73.948378W,7    ,0   ,81 ,         
1377,T,190409,095429,40.714158N,73.948378W,7    ,0   ,81 ,         
1378,T,190409,095430,40.714158N,73.948378W,7    ,0   ,81 ,         
1379,T,190409,095431,40.714156N,73.948378W,7    ,0   ,81 ,         
1380,T,190409,095432,40.714156N,73.94838W,7    ,0   ,81 ,         
1381,T,190409,095433,40.714156N,73.94838W,7    ,0   ,81 ,         
1382,T,190409,095434,40.714156N,73.948381W,7    ,0   ,81 ,         
1383,T,190409,095435,40.714156N,73.948381W,7    ,0   ,81 ,         
1384,T,190409,095436,40.714158N,73.948381W,7    ,0   ,81 ,         
1385,T,190409,095437,40.714158N,73.948383W,7    ,0   ,81 ,         
1386,T,190409,095438,40.714158N,73.948383W,7    ,0   ,81 ,         
1387,T,190409,095439,40.714158N,73.948383W,7    ,0   ,81 ,         
1388,T,190409,095440,40.714156N,73.948384W,7    ,0   ,81 ,         
1389,T,190409,095441,40.714156N,73.948384W,7    ,0   ,81 ,         
1390,T,190409,095442,40.714154N,73.948386W,7    ,0   ,81 ,         
1391,T,190409,095443,40.714156N,73.948386W,7    ,0   ,81 ,         
1392,T,190409,095444,40.714156N,73.948384W,7    ,0   ,81 ,         
1393,T,190409,095445,40.714156N,73.948384W,7    ,0   ,81 ,         
1394,T,190409,095446,40.714158N,73.948383W,7    ,0   ,81 ,         
1395,T,190409,095447,40.714159N,73.948378W,7    ,3   ,80 ,         
1396,T,190409,095448,40.714159N,73.948356W,7    ,5   ,78 ,         
1397,T,190409,095449,40.714161N,73.948326W,7    ,10  ,87 ,         
1398,T,190409,095450,40.714181N,73.94828W,7    ,14  ,86 ,         
1399,T,190409,095451,40.714191N,73.948223W,7    ,17  ,85 ,         
1400,T,190409,095452,40.714203N,73.948159W,7    ,20  ,84 ,         
1401,T,190409,095453,40.714213N,73.948086W,7    ,23  ,81 ,         
1402,T,190409,095454,40.714226N,73.948006W,7    ,26  ,80 ,         
1403,T,190409,095455,40.714233N,73.947916W,7    ,27  ,80 ,         
1404,T,190409,095456,40.714243N,73.947821W,7    ,29  ,80 ,         
1405,T,190409,095457,40.714266N,73.947726W,7    ,29  ,81 ,         
1406,T,190409,095458,40.714278N,73.947626W,7    ,29  ,83 ,         
1407,T,190409,095459,40.714293N,73.947528W,7    ,29  ,83 ,         
1408,T,190409,095500,40.714305N,73.947428W,7    ,29  ,82 ,         
1409,T,190409,095501,40.714316N,73.947328W,7    ,30  ,82 ,         
1410,T,190409,095502,40.714321N,73.947225W,7    ,31  ,83 ,         
1411,T,190409,095503,40.714326N,73.947116W,7    ,33  ,83 ,         
1412,T,190409,095504,40.714333N,73.947001W,7    ,35  ,84 ,         
1413,T,190409,095505,40.71434N,73.946881W,7    ,37  ,84 ,         
1414,T,190409,095506,40.714348N,73.946759W,7    ,37  ,84 ,         
1415,T,190409,095507,40.714359N,73.946633W,7    ,38  ,83 ,         
1416,T,190409,095508,40.71437N,73.946501W,7    ,40  ,82 ,         
1417,T,190409,095509,40.714381N,73.946368W,7    ,40  ,82 ,         
1418,T,190409,095510,40.714393N,73.946234W,7    ,39  ,82 ,         
1419,T,190409,095511,40.714403N,73.946103W,7    ,40  ,82 ,         
1420,T,190409,095512,40.714423N,73.945971W,7    ,39  ,82 ,         
1421,T,190409,095513,40.714433N,73.945839W,7    ,39  ,81 ,         
1422,T,190409,095514,40.714448N,73.945713W,7    ,38  ,81 ,         
1423,T,190409,095515,40.714461N,73.94559W,7    ,36  ,80 ,         
1424,T,190409,095516,40.714471N,73.945471W,7    ,35  ,81 ,         
1425,T,190409,095517,40.71448N,73.945353W,7    ,35  ,81 ,         
1426,T,190409,095518,40.714488N,73.945236W,7    ,35  ,82 ,         
1427,T,190409,095519,40.714494N,73.945121W,7    ,33  ,83 ,         
1428,T,190409,095520,40.714503N,73.945013W,7    ,32  ,83 ,         
1429,T,190409,095521,40.714511N,73.944904W,7    ,32  ,83 ,         
1430,T,190409,095522,40.71452N,73.944801W,6    ,30  ,82 ,         
1431,T,190409,095523,40.71453N,73.944703W,6    ,28  ,81 ,         
1432,T,190409,095524,40.714546N,73.944613W,6    ,27  ,80 ,         
1433,T,190409,095525,40.714548N,73.944516W,6    ,29  ,81 ,         
1434,T,190409,095526,40.714554N,73.944416W,6    ,30  ,81 ,         
1435,T,190409,095527,40.714568N,73.944314W,6    ,31  ,81 ,         
1436,T,190409,095528,40.714581N,73.944209W,7    ,32  ,80 ,         
1437,T,190409,095529,40.714596N,73.944105W,7    ,31  ,80 ,         
1438,T,190409,095530,40.714613N,73.944008W,8    ,27  ,80 ,         
1439,T,190409,095531,40.714628N,73.943928W,8    ,22  ,80 ,         
1440,T,190409,095532,40.71464N,73.943864W,7    ,18  ,79 ,         
1441,T,190409,095533,40.714653N,73.94381W,7    ,15  ,83 ,         
1442,T,190409,095534,40.714656N,73.943765W,8    ,11  ,82 ,         
1443,T,190409,095535,40.714658N,73.943735W,8    ,7   ,83 ,         
1444,T,190409,095536,40.71466N,73.943718W,8    ,4   ,83 ,         
1445,T,190409,095537,40.714665N,73.943706W,9    ,0   ,83 ,         
1446,T,190409,095538,40.714671N,73.943696W,9    ,0   ,83 ,         
1447,T,190409,095539,40.714678N,73.943683W,10   ,3   ,83 ,         
1448,T,190409,095540,40.714681N,73.943669W,10   ,4   ,83 ,         
1449,T,190409,095541,40.714681N,73.943654W,10   ,4   ,83 ,         
1450,T,190409,095542,40.714685N,73.943639W,11   ,4   ,83 ,         
1451,T,190409,095543,40.714686N,73.943623W,11   ,5   ,83 ,         
1452,T,190409,095544,40.714688N,73.943601W,11   ,6   ,81 ,         
1453,T,190409,095545,40.71469N,73.943583W,12   ,5   ,80 ,         
1454,T,190409,095546,40.71469N,73.943571W,12   ,0   ,80 ,         
1455,T,190409,095547,40.71469N,73.943571W,12   ,0   ,80 ,         
1456,T,190409,095548,40.71469N,73.943573W,12   ,0   ,80 ,         
1457,T,190409,095549,40.714691N,73.943576W,12   ,0   ,80 ,         
1458,T,190409,095550,40.714691N,73.943576W,12   ,0   ,80 ,         
1459,T,190409,095551,40.71469N,73.943576W,12   ,0   ,80 ,         
1460,T,190409,095552,40.714691N,73.943574W,12   ,0   ,80 ,         
1461,T,190409,095553,40.714691N,73.943574W,13   ,0   ,80 ,         
1462,T,190409,095554,40.714691N,73.943574W,13   ,0   ,80 ,         
1463,T,190409,095555,40.714691N,73.943574W,13   ,0   ,80 ,         
1464,T,190409,095556,40.714691N,73.943574W,13   ,0   ,80 ,         
1465,T,190409,095557,40.714691N,73.943574W,13   ,0   ,80 ,         
1466,T,190409,095558,40.71469N,73.943574W,13   ,0   ,80 ,         
1467,T,190409,095559,40.71469N,73.943573W,13   ,0   ,80 ,         
1468,T,190409,095600,40.714688N,73.943573W,13   ,0   ,80 ,         
1469,T,190409,095601,40.714688N,73.943573W,13   ,0   ,80 ,         
1470,T,190409,095602,40.714688N,73.943571W,13   ,0   ,80 ,         
1471,T,190409,095603,40.714686N,73.943571W,13   ,0   ,80 ,         
1472,T,190409,095604,40.714688N,73.94357W,13   ,0   ,80 ,         
1473,T,190409,095605,40.714688N,73.94357W,13   ,0   ,80 ,         
1474,T,190409,095606,40.71469N,73.943568W,13   ,0   ,80 ,         
1475,T,190409,095607,40.714691N,73.943566W,13   ,0   ,80 ,         
1476,T,190409,095608,40.714693N,73.943564W,13   ,0   ,80 ,         
1477,T,190409,095609,40.714693N,73.943561W,13   ,0   ,80 ,         
1478,T,190409,095610,40.714693N,73.943558W,13   ,0   ,80 ,         
1479,T,190409,095611,40.714693N,73.943556W,13   ,0   ,80 ,         
1480,T,190409,095612,40.714693N,73.943555W,13   ,0   ,80 ,         
1481,T,190409,095613,40.714693N,73.943555W,13   ,0   ,80 ,         
1482,T,190409,095614,40.714695N,73.943553W,13   ,3   ,79 ,         
1483,T,190409,095615,40.714698N,73.943533W,13   ,5   ,69 ,         
1484,T,190409,095616,40.714701N,73.943519W,13   ,9   ,71 ,         
1485,T,190409,095617,40.714706N,73.943486W,13   ,10  ,75 ,         
1486,T,190409,095618,40.71471N,73.943453W,12   ,12  ,78 ,         
1487,T,190409,095619,40.714746N,73.943423W,12   ,12  ,79 ,         
1488,T,190409,095620,40.714746N,73.943379W,12   ,13  ,81 ,         
1489,T,190409,095621,40.714774N,73.943341W,12   ,15  ,82 ,         
1490,T,190409,095622,40.714791N,73.943291W,12   ,16  ,82 ,         
1491,T,190409,095623,40.714803N,73.943236W,12   ,18  ,82 ,         
1492,T,190409,095624,40.714809N,73.943176W,12   ,19  ,81 ,         
1493,T,190409,095625,40.714816N,73.943111W,13   ,20  ,82 ,         
1494,T,190409,095626,40.714821N,73.943043W,12   ,20  ,82 ,         
1495,T,190409,095627,40.714833N,73.942979W,13   ,20  ,82 ,         
1496,T,190409,095628,40.714836N,73.942913W,12   ,20  ,83 ,         
1497,T,190409,095629,40.714841N,73.942841W,12   ,22  ,83 ,         
1498,T,190409,095630,40.714848N,73.942764W,12   ,23  ,82 ,         
1499,T,190409,095631,40.714849N,73.942688W,12   ,23  ,83 ,         
1500,T,190409,095632,40.714853N,73.942611W,12   ,23  ,83 ,         
1501,T,190409,095633,40.714856N,73.94253W,12   ,25  ,83 ,         
1502,T,190409,095634,40.714858N,73.942443W,12   ,25  ,84 ,         
1503,T,190409,095635,40.714856N,73.942351W,12   ,28  ,86 ,         
1504,T,190409,095636,40.714849N,73.942251W,12   ,30  ,88 ,         
1505,T,190409,095637,40.714841N,73.942143W,11   ,33  ,89 ,         
1506,T,190409,095638,40.714836N,73.942029W,11   ,33  ,91 ,         
1507,T,190409,095639,40.71483N,73.941918W,12   ,33  ,92 ,         
1508,T,190409,095640,40.714825N,73.941805W,12   ,34  ,92 ,         
1509,T,190409,095641,40.714818N,73.941689W,12   ,34  ,92 ,         
1510,T,190409,095642,40.714811N,73.941573W,12   ,34  ,92 ,         
1511,T,190409,095643,40.714803N,73.941456W,12   ,34  ,91 ,         
1512,T,190409,095644,40.714796N,73.941341W,12   ,33  ,91 ,         
1513,T,190409,095645,40.714788N,73.941235W,12   ,30  ,92 ,         
1514,T,190409,095646,40.71478N,73.941138W,12   ,26  ,93 ,         
1515,T,190409,095647,40.71475N,73.941053W,12   ,23  ,93 ,         
1516,T,190409,095648,40.714728N,73.940976W,12   ,20  ,94 ,         
1517,T,190409,095649,40.71471N,73.940909W,12   ,20  ,95 ,         
1518,T,190409,095650,40.714698N,73.940843W,11   ,20  ,95 ,         
1519,T,190409,095651,40.71469N,73.940773W,11   ,20  ,94 ,         
1520,T,190409,095652,40.714679N,73.940699W,11   ,20  ,93 ,         
1521,T,190409,095653,40.714671N,73.94063W,11   ,20  ,92 ,         
1522,T,190409,095654,40.714666N,73.94056W,11   ,20  ,91 ,         
1523,T,190409,095655,40.714661N,73.940488W,11   ,20  ,91 ,         
1524,T,190409,095656,40.714661N,73.940423W,11   ,19  ,90 ,         
1525,T,190409,095657,40.714655N,73.940351W,11   ,20  ,90 ,         
1526,T,190409,095658,40.714644N,73.940276W,11   ,19  ,91 ,         
1527,T,190409,095659,40.714638N,73.940208W,10   ,18  ,98 ,         
1528,T,190409,095700,40.714626N,73.940143W,10   ,18  ,97 ,         
1529,T,190409,095701,40.714621N,73.940083W,10   ,17  ,97 ,         
1530,T,190409,095702,40.714618N,73.940026W,10   ,15  ,95 ,         
1531,T,190409,095703,40.714615N,73.939973W,10   ,15  ,96 ,         
1532,T,190409,095704,40.714606N,73.93992W,10   ,15  ,94 ,         
1533,T,190409,095705,40.714601N,73.939868W,9    ,15  ,93 ,         
1534,T,190409,095706,40.714605N,73.93983W,9    ,11  ,92 ,         
1535,T,190409,095707,40.714603N,73.939788W,9    ,9   ,92 ,         
1536,T,190409,095708,40.714601N,73.939753W,9    ,9   ,92 ,         
1537,T,190409,095709,40.714599N,73.939725W,9    ,9   ,93 ,         
1538,T,190409,095710,40.714601N,73.939698W,9    ,9   ,94 ,         
1539,T,190409,095711,40.714603N,73.939671W,9    ,8   ,92 ,         
1540,T,190409,095712,40.714601N,73.939648W,9    ,6   ,92 ,         
1541,T,190409,095713,40.714598N,73.939626W,9    ,4   ,91 ,         
1542,T,190409,095714,40.714596N,73.939613W,8    ,3   ,91 ,         
1543,T,190409,095715,40.714595N,73.939601W,8    ,0   ,91 ,         
1544,T,190409,095716,40.714593N,73.93959W,8    ,0   ,91 ,         
1545,T,190409,095717,40.714593N,73.939579W,8    ,0   ,91 ,         
1546,T,190409,095718,40.714593N,73.939575W,8    ,0   ,91 ,         
1547,T,190409,095719,40.714591N,73.939571W,8    ,0   ,91 ,         
1548,T,190409,095720,40.714591N,73.939569W,7    ,0   ,91 ,         
1549,T,190409,095721,40.714591N,73.939569W,7    ,0   ,91 ,         
1550,T,190409,095722,40.714591N,73.939569W,7    ,0   ,91 ,         
1551,T,190409,095723,40.714591N,73.939569W,7    ,0   ,91 ,         
1552,T,190409,095724,40.714591N,73.939569W,7    ,0   ,91 ,         
1553,T,190409,095725,40.714591N,73.939569W,7    ,0   ,91 ,         
1554,T,190409,095726,40.714595N,73.939566W,7    ,0   ,91 ,         
1555,T,190409,095727,40.714598N,73.939561W,7    ,4   ,91 ,         
1556,T,190409,095728,40.714608N,73.939539W,7    ,6   ,57 ,         
1557,T,190409,095729,40.714611N,73.939503W,8    ,9   ,58 ,         
1558,T,190409,095730,40.714613N,73.939466W,8    ,10  ,60 ,         
1559,T,190409,095731,40.714603N,73.939415W,8    ,12  ,62 ,         
1560,T,190409,095732,40.714598N,73.939359W,8    ,15  ,64 ,         
1561,T,190409,095733,40.714595N,73.939298W,8    ,15  ,67 ,         
1562,T,190409,095734,40.714589N,73.939233W,9    ,17  ,69 ,         
1563,T,190409,095735,40.714578N,73.939159W,9    ,20  ,91 ,         
1564,T,190409,095736,40.71458N,73.939094W,9    ,20  ,88 ,         
1565,T,190409,095737,40.714578N,73.939023W,9    ,21  ,88 ,         
1566,T,190409,095738,40.714576N,73.938945W,9    ,22  ,91 ,         
1567,T,190409,095739,40.71457N,73.938868W,10   ,21  ,94 ,         
1568,T,190409,095740,40.714586N,73.938796W,10   ,19  ,96 ,         
1569,T,190409,100112,40.71473N,73.938788W,-6   ,20  ,275,         
1570,T,190409,100113,40.714728N,73.938859W,-6   ,25  ,274,         
1571,T,190409,100114,40.714728N,73.938953W,-6   ,26  ,274,         
1572,T,190409,100115,40.714724N,73.939056W,-6   ,30  ,274,         
1573,T,190409,100116,40.71473N,73.939166W,-5   ,33  ,274,         
1574,T,190409,100117,40.714724N,73.93928W,-5   ,34  ,273,         
1575,T,190409,100118,40.714728N,73.939398W,-5   ,34  ,272,         
1576,T,190409,100119,40.714728N,73.939519W,-4   ,36  ,272,         
1577,T,190409,100120,40.714726N,73.939643W,-4   ,36  ,271,         
1578,T,190409,100121,40.714726N,73.939768W,-3   ,37  ,271,         
1579,T,190409,100122,40.714726N,73.939891W,-3   ,37  ,271,         
1580,T,190409,100123,40.714726N,73.940011W,-2   ,36  ,272,         
1581,T,190409,100124,40.714719N,73.940128W,-1   ,35  ,272,         
1582,T,190409,100125,40.714723N,73.940245W,-0   ,34  ,272,         
1583,T,190409,100126,40.714719N,73.940356W,-0   ,33  ,271,         
1584,T,190409,100127,40.714711N,73.940466W,0    ,33  ,270,         
1585,T,190409,100128,40.714701N,73.940574W,1    ,32  ,269,         
1586,T,190409,100129,40.714698N,73.940679W,2    ,31  ,268,         
1587,T,190409,100130,40.714701N,73.940783W,2    ,31  ,274,         
1588,T,190409,100131,40.714705N,73.940885W,3    ,30  ,273,         
1589,T,190409,100132,40.714705N,73.940981W,3    ,29  ,273,         
1590,T,190409,100133,40.714705N,73.941074W,4    ,28  ,272,         
1591,T,190409,100134,40.714703N,73.941165W,4    ,26  ,270,         
1592,T,190409,100135,40.714705N,73.941251W,5    ,26  ,270,         
1593,T,190409,100136,40.71471N,73.941338W,5    ,25  ,270,         
1594,T,190409,100137,40.714715N,73.941423W,5    ,25  ,271,         
1595,T,190409,100138,40.714716N,73.941506W,5    ,24  ,272,         
1596,T,190409,100139,40.714719N,73.941583W,6    ,23  ,273,         
1597,T,190409,100140,40.714724N,73.941658W,7    ,22  ,274,         
1598,T,190409,100141,40.714726N,73.941719W,8    ,17  ,275,         
1599,T,190409,100142,40.714731N,73.941764W,9    ,11  ,277,         
1600,T,190409,100143,40.714759N,73.94178W,9    ,3   ,278,         
1601,T,190409,100144,40.714771N,73.941781W,10   ,0   ,278,         
1602,T,190409,100145,40.714771N,73.941768W,11   ,0   ,278,         
1603,T,190409,100146,40.714774N,73.941761W,11   ,0   ,278,         
1604,T,190409,100147,40.714778N,73.941761W,11   ,0   ,278,         
1605,T,190409,100148,40.714776N,73.94176W,12   ,0   ,278,         
1606,T,190409,100149,40.714776N,73.941758W,13   ,0   ,278,         
1607,T,190409,100150,40.714774N,73.941756W,13   ,0   ,278,         
1608,T,190409,100151,40.714774N,73.941756W,13   ,0   ,278,         
1609,T,190409,100152,40.714774N,73.941754W,13   ,0   ,278,         
1610,T,190409,100153,40.714774N,73.941754W,13   ,0   ,278,         
1611,T,190409,100154,40.714774N,73.941753W,14   ,0   ,278,         
1612,T,190409,100155,40.714774N,73.941753W,14   ,0   ,278,         
1613,T,190409,100156,40.714774N,73.941751W,14   ,0   ,278,         
1614,T,190409,100157,40.714776N,73.941751W,14   ,0   ,278,         
1615,T,190409,100158,40.714776N,73.941751W,14   ,0   ,278,         
1616,T,190409,100159,40.714778N,73.94175W,14   ,0   ,278,         
1617,T,190409,100200,40.714778N,73.94175W,14   ,0   ,278,         
1618,T,190409,100201,40.714778N,73.941748W,14   ,0   ,278,         
1619,T,190409,100202,40.71478N,73.941748W,14   ,0   ,278,         
1620,T,190409,100203,40.714781N,73.941748W,14   ,0   ,278,         
